date, pm25, pm10, o3, no2, so2, co
2024/6/29, 69, 16, 29, 5, 3, 2
2024/6/30, 43, 22, 85, 9, 3, 3
2024/1/1, 66, 38, 22, 17, 3, 5
2024/1/2, 94, 38, 25, 21, 3, 5
2024/1/3, 90, 50, 19, 30, 4, 7
2024/1/4, 111, 66, 29, 32, 4, 8
2024/1/5, 139, 23, 25, 14, 3, 4
2024/1/6, 55, 22, 25, 8, 3, 4
2024/1/7, 55, 21, 15, 23, 3, 5
2024/1/8, 57, 33, 2, 39, 4, 7
2024/1/9, 90, 56, 10, 35, 4, 8
2024/1/10, 149, 57, 12, 35, 4, 7
2024/1/11, 142, 46, 25, 19, 4, 6
2024/1/12, 109, 22, 22, 25, 4, 5
2024/1/13, 54, 32, 27, 35, 4, 8
2024/1/14, 86, 20, 25, 13, 3, 4
2024/1/15, 55, 28, 16, 33, 4, 7
2024/1/16, 70, 33, 2, 43, 4, 9
2024/1/17, 91, 25, 24, 26, 4, 6
2024/1/18, 75, 12, 27, 13, 3, 4
2024/1/19, 38, 4, 29, 8, 2, 3
2024/1/20, 9, 15, 25, 11, 2, 3
2024/1/21, 32, 31, 25, 8, 2, 4
2024/1/22, 81, 20, 26, 8, 2, 4
2024/1/23, 58, 20, 26, 10, 3, 4
2024/1/24, 54, 21, 23, 23, 3, 4
2024/1/25, 60, 30, 21, 40, 3, 6
2024/1/26, 80, 45, 33, 36, 4, 7
2024/1/27, 116, 28, 31, 27, 3, 5
2024/1/28, 79, 39, 30, 46, 3, 7
2024/1/29, 103, 51, 23, 64, 4, 9
2024/1/30, 133, 49, 34, 61, 5, 9
2024/1/31, 127, 64, 30, 34, 4, 8
2024/2/1, 154, 29, 23, 39, 3, 6
2024/2/2, 76, 31, 23, 41, 3, 5
2024/2/3, 88, 21, 31, 31, 3, 4
2024/2/4, 61, 7, 31, 16, 2, 3
2024/2/5, 18, 11, 25, 28, 2, 4
2024/2/6, 39, 30, 25, 27, 2, 6
2024/2/7, 91, 36, 35, 41, 3, 7
2024/2/8, 100, 29, 35, 35, 3, 6
2024/2/9, 87, 42, 43, 25, 3, 6
2024/2/10, 110, 54, 40, 23, 3, 7
2024/2/11, 143, 57, 36, 39, 3, 8
2024/2/12, 143, 57, 38, 66, 4, 10
2024/2/13, 136, 47, 37, 59, 5, 8
2024/2/14, 103, 21, 29, 17, 3, 3
2024/2/15, 61, 22, 23, 32, 3, 5
2024/2/16, 64, 39, 31, 49, 4, 6
2024/2/17, 100, 36, 17, 45, 3, 6
2024/2/18, 94, 11, 16, 37, 3, 6
2024/2/19, 34, 26, 23, 22, 3, 4
2024/2/20, 59, 3, 25, 16, 2, 2
2024/2/21, 6, 5, 28, 16, 2, 2
2024/2/22, 15, 7, 32, 18, 2, 2
2024/2/23, 22, 11, 31, 16, 2, 3
2024/2/24, 39, 11, 29, 16, 2, 3
2024/2/25, 42, 28, 29, 32, 3, 5
2024/2/26, 75, 15, 32, 19, 2, 3
2024/2/27, 43, 29, 26, 32, 3, 4
2024/2/28, 67, 46, 35, 32, 3, 5
2024/2/29, 110, 33, 35, 8, 2, 2
2024/3/1, 55, 30, 35, 17, 3, 3
2024/3/2, 58, 77, 40, 18, 2, 5
2024/3/3, 154, 56, 30, 39, 3, 5
2024/3/4, 111, 37, 35, 26, 3, 4
2024/3/5, 74, 11, 31, 16, 3, 3
